id,libro,capitulo,verso,texto
24313,Marcos,3,29,29 pero todo el que blasfeme contra el Espíritu Santo jamás será perdonado. Este es un pecado que acarrea consecuencias eternas».
24314,Marcos,3,30,30 Les dijo esto porque ellos decían: «Está poseído por un espíritu maligno».
24315,Marcos,3,31,31 La verdadera familia de Jesús Luego la madre y los hermanos de Jesús vinieron a verlo. Se quedaron afuera y le mandaron a decir que saliera para hablar con ellos.
24316,Marcos,3,32,"32 Había una multitud sentada alrededor de Jesús, y alguien dijo: «Tu madre y tus hermanos están afuera y te llaman»."
24317,Marcos,3,33,33 Jesús respondió:
24318,Marcos,3,34,34 Entonces miró a los que estaban a su alrededor y dijo:
24319,Marcos,3,35,35 Todo el que hace la voluntad de Dios es mi hermano y mi hermana y mi madre».
24320,Marcos,4,1,"1 Parábola del sembrador Una vez más Jesús comenzó a enseñar a la orilla del lago. Pronto se reunió una gran multitud alrededor de él, así que entró en una barca. Luego se sentó en la barca, mientras que toda la gente permanecía en la orilla."
24321,Marcos,4,2,"2 Les enseñaba por medio de historias que contaba en forma de parábola, como la siguiente:"
24322,Marcos,4,3,3 «¡Escuchen! Un agricultor salió a sembrar.
24323,Marcos,4,4,"4 A medida que esparcía la semilla por el campo, algunas cayeron sobre el camino y los pájaros vinieron y se las comieron."
24324,Marcos,4,5,5 Otras cayeron en tierra poco profunda con roca debajo de ella. Las semillas germinaron con rapidez porque la tierra era poco profunda;
24325,Marcos,4,6,"6 pero pronto las plantas se marchitaron bajo el calor del sol y, como no tenían raíces profundas, murieron."
24326,Marcos,4,7,"7 Otras semillas cayeron entre espinos, los cuales crecieron y ahogaron los brotes, así que esos brotes no produjeron grano."
24327,Marcos,4,8,"8 Pero otras semillas cayeron en tierra fértil, y germinaron y crecieron, ¡y produjeron una cosecha que fue treinta, sesenta y hasta cien veces más numerosa de lo que se había sembrado!»."
24328,Marcos,4,9,9 Luego les dijo:
24329,Marcos,4,10,"10 Más tarde, cuando Jesús se quedó a solas con los doce discípulos y con las demás personas que se habían reunido, le preguntaron el significado de las parábolas."
24330,Marcos,4,11,11 Él contestó:
24331,Marcos,4,12,"12 para que se cumplan las Escrituras: “Cuando ellos vean lo que hago, no aprenderán nada. Cuando oigan lo que digo, no entenderán. De lo contrario, se volverían a mí y serían perdonados” »."
24332,Marcos,4,13,13 Luego Jesús les dijo:
24333,Marcos,4,14,14 El agricultor siembra las semillas al llevar la palabra de Dios a otros.
24334,Marcos,4,15,"15 Las semillas que cayeron en el camino representan a los que oyen el mensaje, pero enseguida viene Satanás y lo quita."
24335,Marcos,4,16,16 Las semillas sobre la tierra rocosa representan a los que oyen el mensaje y de inmediato lo reciben con alegría;
24336,Marcos,4,17,"17 pero como no tienen raíces profundas, no duran mucho. En cuanto tienen problemas o son perseguidos por creer la palabra de Dios, caen."
24337,Marcos,4,18,"18 Las semillas que cayeron entre los espinos representan a los que oyen la palabra de Dios,"
24338,Marcos,4,19,"19 pero muy pronto el mensaje queda desplazado por las preocupaciones de esta vida, el atractivo de la riqueza y el deseo por otras cosas, así que no se produce ningún fruto."
24339,Marcos,4,20,"20 Y las semillas que cayeron en la buena tierra representan a los que oyen y aceptan la palabra de Dios, ¡y producen una cosecha treinta, sesenta y hasta cien veces más numerosa de lo que se había sembrado!»."
24340,Marcos,4,21,21 Parábola de la lámpara Entonces Jesús les preguntó:
24341,Marcos,4,22,22 Pues todo lo que está escondido tarde o temprano se descubrirá y todo secreto saldrá a la luz.
24342,Marcos,4,23,23 El que tenga oídos para oír debería escuchar y entender».
24343,Marcos,4,24,24 Luego agregó:
24344,Marcos,4,25,"25 A los que escuchan mis enseñanzas se les dará más entendimiento, pero a los que no escuchan, se les quitará aun lo poco que entiendan»."
24345,Marcos,4,26,26 Parábola de la semilla que crece Jesús también dijo:
24346,Marcos,4,27,"27 Día y noche, sea que él esté dormido o despierto, la semilla brota y crece, pero él no entiende cómo sucede."
24347,Marcos,4,28,"28 La tierra produce las cosechas por sí sola. Primero aparece una hoja, luego se forma la espiga y finalmente el grano madura."
24348,Marcos,4,29,"29 Tan pronto como el grano está listo, el agricultor lo corta con la hoz porque ha llegado el tiempo de la cosecha»."
24349,Marcos,4,30,30 Parábola de la semilla de mostaza Jesús dijo:
24350,Marcos,4,31,"31 Es como una semilla de mostaza sembrada en la tierra. Es la más pequeña de todas las semillas,"
24351,Marcos,4,32,32 pero se convierte en la planta más grande del huerto; sus ramas llegan a ser tan grandes que los pájaros hacen nidos bajo su sombra».
24352,Marcos,4,33,"33 Jesús empleó muchas historias e ilustraciones similares para enseñar a la gente, tanto como pudieran entender."
24353,Marcos,4,34,"34 De hecho, durante su ministerio público nunca enseñó sin usar parábolas; pero después, cuando estaba a solas con sus discípulos, les explicaba todo a ellos."
24354,Marcos,4,35,"35 Jesús calma la tormenta Al atardecer, Jesús dijo a sus discípulos:"
24355,Marcos,4,36,36 Así que dejaron a las multitudes y salieron con Jesús en la barca (aunque otras barcas los siguieron).
24356,Marcos,4,37,"37 Pronto se desató una tormenta feroz y olas violentas entraban en la barca, la cual empezó a llenarse de agua."
24357,Marcos,4,38,"38 Jesús estaba dormido en la parte posterior de la barca, con la cabeza recostada en una almohada. Los discípulos lo despertaron: «¡Maestro! ¿No te importa que nos ahoguemos?», gritaron."
24358,Marcos,4,39,"39 Cuando Jesús se despertó, reprendió al viento y dijo a las olas: De repente, el viento se detuvo y hubo una gran calma."
24359,Marcos,4,40,40 Luego él les preguntó:
24360,Marcos,4,41,41 Los discípulos estaban completamente aterrados. «¿Quién es este hombre? —se preguntaban unos a otros—. ¡Hasta el viento y las olas lo obedecen!».
24361,Marcos,5,1,"1 Jesús sana a un hombre endemoniado Entonces llegaron al otro lado del lago, a la región de los gerasenos."
24362,Marcos,5,2,"2 Cuando Jesús bajó de la barca, un hombre poseído por un espíritu maligno salió del cementerio a su encuentro."
24363,Marcos,5,3,3 Este hombre vivía entre las cuevas de entierro y ya nadie podía sujetarlo ni siquiera con cadenas.
24364,Marcos,5,4,"4 Siempre que lo ataban con cadenas y grilletes —lo cual le hacían a menudo—, él rompía las cadenas de sus muñecas y destrozaba los grilletes. No había nadie con suficiente fuerza para someterlo."
24365,Marcos,5,5,"5 Día y noche vagaba entre las cuevas donde enterraban a los muertos y por las colinas, aullando y cortándose con piedras afiladas."
24366,Marcos,5,6,"6 Cuando Jesús todavía estaba a cierta distancia, el hombre lo vio, corrió a su encuentro y se inclinó delante de él."
24367,Marcos,5,7,"7 Dando un alarido, gritó: «¿Por qué te entrometes conmigo, Jesús, Hijo del Dios Altísimo? ¡En el nombre de Dios, te suplico que no me tortures!»."
24368,Marcos,5,8,8 Pues Jesús ya le había dicho al espíritu:
24369,Marcos,5,9,"9 Entonces Jesús le preguntó: Y él contestó: —Me llamo Legión, porque somos muchos los que estamos dentro de este hombre."
24370,Marcos,5,10,10 Entonces los espíritus malignos le suplicaron una y otra vez que no los enviara a un lugar lejano.
24371,Marcos,5,11,11 Sucedió que había una gran manada de cerdos alimentándose en una ladera cercana.
24372,Marcos,5,12,12 «Envíanos a esos cerdos —suplicaron los espíritus—. Déjanos entrar en ellos».
24373,Marcos,5,13,"13 Entonces Jesús les dio permiso. Los espíritus malignos salieron del hombre y entraron en los cerdos, y toda la manada de unos dos mil cerdos se lanzó al lago por el precipicio y se ahogó en el agua."
24374,Marcos,5,14,"14 Los hombres que cuidaban los cerdos huyeron a la ciudad cercana y sus alrededores, difundiendo la noticia mientras corrían. La gente salió corriendo para ver lo que había pasado."
24375,Marcos,5,15,"15 Pronto una multitud se juntó alrededor de Jesús, y todos vieron al hombre que había estado poseído por la legión de demonios. Se encontraba sentado allí, completamente vestido y en su sano juicio, y todos tuvieron miedo."
24376,Marcos,5,16,"16 Entonces los que habían visto lo sucedido, les contaron a los otros lo que había ocurrido con el hombre poseído por los demonios y con los cerdos;"
24377,Marcos,5,17,17 y la multitud comenzó a rogarle a Jesús que se fuera y los dejara en paz.
24378,Marcos,5,18,"18 Mientras Jesús entraba en la barca, el hombre que había estado poseído por los demonios le suplicaba que le permitiera acompañarlo."
24379,Marcos,5,19,19 Pero Jesús le dijo:
24380,Marcos,5,20,20 Así que el hombre salió a visitar las Diez Ciudades de esa región y comenzó a proclamar las grandes cosas que Jesús había hecho por él; y todos quedaban asombrados de lo que les decía.
24381,Marcos,5,21,"21 Jesús sana en respuesta a la fe Jesús entró de nuevo en la barca y regresó al otro lado del lago, donde una gran multitud se juntó alrededor de él en la orilla."
24382,Marcos,5,22,"22 Entonces llegó uno de los líderes de la sinagoga local, llamado Jairo. Cuando vio a Jesús, cayó a sus pies"
24383,Marcos,5,23,"23 y le rogó con fervor: «Mi hijita se está muriendo —dijo—. Por favor, ven y pon tus manos sobre ella para que se sane y viva»."
24384,Marcos,5,24,"24 Jesús fue con él, y toda la gente lo siguió, apretujada a su alrededor."
24385,Marcos,5,25,25 Una mujer de la multitud hacía doce años que sufría una hemorragia continua.
24386,Marcos,5,26,"26 Había sufrido mucho con varios médicos y, a lo largo de los años, había gastado todo lo que tenía para poder pagarles, pero nunca mejoró. De hecho, se puso peor."
24387,Marcos,5,27,"27 Ella había oído de Jesús, así que se le acercó por detrás entre la multitud y tocó su túnica."
24388,Marcos,5,28,"28 Pues pensó: «Si tan solo tocara su túnica, quedaré sana»."
24389,Marcos,5,29,"29 Al instante, la hemorragia se detuvo, y ella pudo sentir en su cuerpo que había sido sanada de su terrible condición."
24390,Marcos,5,30,"30 Jesús se dio cuenta de inmediato de que había salido poder sanador de él, así que se dio vuelta y preguntó a la multitud:"
24391,Marcos,5,31,31 Sus discípulos le dijeron: «Mira a la multitud que te apretuja por todos lados. ¿Cómo puedes preguntar: “¿Quién me tocó?”?».
24392,Marcos,5,32,"32 Sin embargo, él siguió mirando a su alrededor para ver quién lo había hecho."
24393,Marcos,5,33,"33 Entonces la mujer, asustada y temblando al darse cuenta de lo que le había pasado, se le acercó y se arrodilló delante de él y le confesó lo que había hecho."
24394,Marcos,5,34,34 Y él le dijo:
24395,Marcos,5,35,"35 Mientras él todavía hablaba con ella, llegaron mensajeros de la casa de Jairo, el líder de la sinagoga, y le dijeron: «Tu hija está muerta. Ya no tiene sentido molestar al Maestro»."
24396,Marcos,5,36,36 Jesús oyó lo que decían y le dijo a Jairo:
24397,Marcos,5,37,"37 Jesús detuvo a la multitud y no dejó que nadie fuera con él excepto Pedro, Santiago y Juan (el hermano de Santiago)."
24398,Marcos,5,38,"38 Cuando llegaron a la casa del líder de la sinagoga, Jesús vio el alboroto y que había muchos llantos y lamentos."
24399,Marcos,5,39,39 Entró y preguntó:
24400,Marcos,5,40,40 La gente se rió de él; pero él hizo que todos salieran y llevó al padre y a la madre de la muchacha y a sus tres discípulos a la habitación donde estaba la niña.
24401,Marcos,5,41,41 La tomó de la mano y le dijo: que significa
24402,Marcos,5,42,"42 Entonces la niña, que tenía doce años, ¡enseguida se puso de pie y caminó! Los presentes quedaron conmovidos y totalmente asombrados."
24403,Marcos,5,43,43 Jesús dio órdenes estrictas de que no le dijeran a nadie lo que había sucedido y entonces les dijo que le dieran de comer a la niña.
24404,Marcos,6,1,"1 Jesús es rechazado en Nazaret Jesús salió de esa región y regresó con sus discípulos a Nazaret, su pueblo."
24405,Marcos,6,2,"2 El siguiente día de descanso, comenzó a enseñar en la sinagoga, y muchos de los que lo oían quedaban asombrados. Preguntaban: «¿De dónde sacó toda esa sabiduría y el poder para realizar semejantes milagros?»."
24406,Marcos,6,3,"3 Y se burlaban: «Es un simple carpintero, hijo de María y hermano de Santiago, José, Judas y Simón. Y sus hermanas viven aquí mismo entre nosotros». Se sentían profundamente ofendidos y se negaron a creer en él."
24407,Marcos,6,4,4 Entonces Jesús les dijo:
24408,Marcos,6,5,"5 Y, debido a la incredulidad de ellos, Jesús no pudo hacer ningún milagro allí, excepto poner sus manos sobre algunos enfermos y sanarlos."
24409,Marcos,6,6,6 Y estaba asombrado de su incredulidad. Jesús envía a los doce discípulos Después Jesús fue de aldea en aldea enseñando a la gente.
24410,Marcos,6,7,"7 Reunió a sus doce discípulos, comenzó a enviarlos de dos en dos y les dio autoridad para expulsar espíritus malignos."
24411,Marcos,6,8,"8 Les dijo que no llevaran nada para el viaje —ni comida, ni bolso de viaje, ni dinero — sino solo un bastón."
24412,Marcos,6,9,9 Les permitió llevar sandalias pero no una muda de ropa.
24413,Marcos,6,10,10 Les dijo:
24414,Marcos,6,11,"11 Pero si en algún lugar se niegan a recibirlos o a escucharlos, sacúdanse el polvo de los pies al salir para mostrar que abandonan a esas personas a su suerte»."
24415,Marcos,6,12,12 Entonces los discípulos salieron y decían a todos que se arrepintieran de sus pecados y volvieran a Dios.
24416,Marcos,6,13,13 También expulsaban muchos demonios y sanaban a muchos enfermos ungiéndolos con aceite de oliva.
24417,Marcos,6,14,"14 Muerte de Juan el Bautista El rey Herodes Antipas pronto oyó hablar de Jesús, porque todos hablaban de él. Algunos decían: «Este debe ser Juan el Bautista que resucitó de los muertos. Por eso puede hacer semejantes milagros»."
24418,Marcos,6,15,15 Otros decían: «Es Elías». Incluso otros afirmaban: «Es un profeta como los grandes profetas del pasado».
24419,Marcos,6,16,"16 Cuando Herodes oyó hablar de Jesús, dijo: «Juan, el hombre que yo decapité, ha regresado de los muertos»."
24420,Marcos,6,17,"17 Pues Herodes había enviado soldados para arrestar y encarcelar a Juan para hacerle un favor a Herodías. Él se casó con ella a pesar de que era esposa de su hermano, Felipe."
24421,Marcos,6,18,18 Juan le había estado diciendo a Herodes: «Es contra la ley de Dios que te cases con la esposa de tu hermano».
24422,Marcos,6,19,"19 Por eso Herodías le guardaba rencor a Juan y quería matarlo; pero sin el visto bueno de Herodes, ella no podía hacer nada,"
24423,Marcos,6,20,"20 porque Herodes respetaba a Juan y lo protegía porque sabía que era un hombre bueno y santo. Herodes se inquietaba mucho siempre que hablaba con Juan, pero aun así le gustaba escucharlo."
